23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,1,110'015,P,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,1,110'015,P,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,1,110'015,P,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
23-May-25,30:36.3,CME_Delayed,ZN Jun25,B,1,110'015,P,TT SIM,Trading,SPatoliya,SPatoliya,31994c83-5a0a-4736-bb5d-cce424f68aae,d4ff6788-57a1-4239-96dd-a0146009b34a
23-May-25,33:34.2,CME_Delayed,ZN Jun25,B,10,110'015,F,TT SIM,Trading,SPatoliya,SPatoliya,ec4d02e6-ed44-435f-b586-9cc811090694,d96d33fd-e93f-420a-a513-a2e73a647e74
22-May-25,54:26.2,CME_Delayed,ZN Jun25,S,7,109'205,F,TT SIM,Trading,Eric,Eric,24e5a569-ae48-425a-8d17-a83809d3f9b7,d91c8f75-7c2e-4199-b566-0558e1ecd0a5
22-May-25,54:05.8,CME_Delayed,ZN Jun25,S,7,109'200,F,TT SIM,Trading,Eric,Eric,05c6c0e8-c717-4ddb-8c85-44b0e9fa0e57,d91c8f75-7c2e-4199-b566-0558e1ecd0a5
22-May-25,54:01.3,CME_Delayed,ZN Jun25,S,7,109'195,F,TT SIM,Trading,Eric,Eric,b8bac00e-2795-49d5-95c5-8219d7c91e09,d91c8f75-7c2e-4199-b566-0558e1ecd0a5
22-May-25,53:37.1,CME_Delayed,ZN Jun25,S,7,109'190,F,TT SIM,Trading,Eric,Eric,eda683ec-53df-4799-8a95-13fcaab5e92d,d91c8f75-7c2e-4199-b566-0558e1ecd0a5
22-May-25,51:40.7,CME_Delayed,ZN Jun25,B,20,109'185,F,TT SIM,Trading,Eric,Eric,bfd2ade0-1b80-4fc9-b655-36cf03bcbe2e,d91c8f75-7c2e-4199-b566-0558e1ecd0a5
22-May-25,24:28.2,CME_Delayed,ZN Jun25,S,2,109'215,F,TT SIM,Trading,Eric,Eric,4f9bc921-6200-417a-8bf7-46b945749020,d91c8f75-7c2e-4199-b566-0558e1ecd0a5
22-May-25,24:13.7,CME_Delayed,ZN Jun25,B,10,109'210,F,TT SIM,Trading,Eric,Eric,49e9c761-6d5a-44ce-bd51-4db952b93316,d91c8f75-7c2e-4199-b566-0558e1ecd0a5
22-May-25,08:31.4,CME_Delayed,ZN Jun25,B,1,109'215,F,TT SIM,Trading,Eric,Eric,59f6fffb-fbc9-481f-8fc9-9b69b4bc9765,
22-May-25,17:38.2,CME_Delayed,ZN Jun25,S,4,109'175,F,TT SIM,Trading,SPatoliya,SPatoliya,ea362746-3764-4ba9-aa72-36f4ef508aa4,8144fcee-2411-4ac8-a4a3-7bb1b66ab7ee
22-May-25,15:22.7,CME_Delayed,ZN Jun25,S,2,109'170,F,TT SIM,Trading,SPatoliya,SPatoliya,bc4e2681-dd5c-4412-aa68-b2dfb9336d82,8144fcee-2411-4ac8-a4a3-7bb1b66ab7ee
22-May-25,14:57.9,CME_Delayed,ZN Jun25,S,2,109'165,F,TT SIM,Trading,SPatoliya,SPatoliya,23352c5d-b68e-4360-b19a-ab304fbcd5dc,8144fcee-2411-4ac8-a4a3-7bb1b66ab7ee
22-May-25,56:19.1,CME_Delayed,ZN Jun25,S,2,109'160,F,TT SIM,Trading,SPatoliya,SPatoliya,3320a1ca-da40-41dd-a443-5ef136399c2b,8144fcee-2411-4ac8-a4a3-7bb1b66ab7ee
22-May-25,54:35.7,CME_Delayed,ZN Jun25,B,10,109'155,F,TT SIM,Trading,SPatoliya,SPatoliya,c24042f4-9a88-4be0-b2cf-5b0d5227ceb9,8144fcee-2411-4ac8-a4a3-7bb1b66ab7ee
22-May-25,52:24.4,CME_Delayed,ZN Jun25,S,15,109'165,F,TT SIM,Trading,SPatoliya,SPatoliya,709bec47-7735-4cdd-88dc-6ede9e639578,c63893ef-75fd-4e9e-b82b-5c3bf26b662d
22-May-25,42:11.7,CME_Delayed,ZN Jun25,S,3,109'160,F,TT SIM,Trading,SPatoliya,SPatoliya,dac72e01-93bc-432d-bc91-b316a1856b1f,c63893ef-75fd-4e9e-b82b-5c3bf26b662d
22-May-25,42:11.7,CME_Delayed,ZN Jun25,S,12,109'160,P,TT SIM,Trading,SPatoliya,SPatoliya,dac72e01-93bc-432d-bc91-b316a1856b1f,c63893ef-75fd-4e9e-b82b-5c3bf26b662d
